date,ibc_br,selic,usd_brl,usd_brl_volatility,selic_change,usd_brl_return,ipca_12m,ipca_month,unemployment,pib_index,ibovespa,ifnc,icon,iee,ibovespa_return_1m,ibovespa_return_3m,ibovespa_volatility_3m_ann,ibovespa_drawdown,ifnc_return_1m,ifnc_return_3m,ifnc_volatility_3m_ann,ifnc_drawdown,icon_return_1m,icon_return_3m,icon_volatility_3m_ann,icon_drawdown,iee_return_1m,iee_return_3m,iee_volatility_3m_ann,iee_drawdown,ibc_br_change,pib_change_3m,unemployment_change
2019-09-30,96.39424,5.5,4.1644,0.028350909780072424,-0.5,0.0062583061495711245,3.43,0.11,11.9,170.5,104745.32,12245.31,4839.88,68121.98,0.035702021296171615,0.037419280716906256,0.07438955345573565,0.0,0.020893394582607305,0.019984357026302302,0.059876978131846906,0.0,0.026431260272520074,0.17297154504055823,0.1206181922186479,0.0,0.003908971151424412,0.06722457766190915,0.05997641122829336,0.0,-0.0021000630453709146,0.005840363400389403,0.0
2019-10-31,96.62189,5.0,4.0041,0.02959535095579907,-0.5,-0.0384929401594466,2.89,-0.04,11.9,170.5,107219.83,12846.17,4744.5,67949.19,0.023624062631151466,0.053114496278586776,0.07558782031910467,0.0,0.04906858217554322,0.08362055730729834,0.06731788183313793,0.0,-0.019707100176037495,0.05126364349432988,0.11510374572905563,-0.019707100176037495,-0.0025364794153075465,0.02514509483723537,0.047459534693763204,-0.0025364794153075465,0.0023616556341954364,0.005840363400389403,0.0
2019-11-30,96.94457,5.0,4.224,0.02579829873237284,0.0,0.054918708323967946,2.54,0.1,11.7,170.5,108233.28,12545.49,4886.19,69397.56,0.009452076169119028,0.07019031368193329,0.045514435181977654,0.0,-0.023406198111966425,0.045919447756092246,0.12656135971555582,-0.023406198111966425,0.029864053114132094,0.03625258469858439,0.09589402077389332,0.0,0.021315485879964013,0.022707106575869496,0.04274217674498593,0.0,0.003339615898633408,0.005840363400389403,-0.20000000000000107
2019-12-31,98.08033,4.5,4.0307,0.016290969593778924,-0.5,-0.04576231060606051,3.27,0.51,11.3,170.54,115645.34,13220.73,5278.33,76627.21,0.06848226349603381,0.10406211943407095,0.10674892412539616,0.0,0.053823326151469564,0.0796566195547519,0.1499306558776833,0.0,0.08025475882026689,0.09059108903526525,0.17314095826277973,0.0,0.10417729384145513,0.12485294760956767,0.19402486886886208,0.0,0.011715560758070342,0.00023460410557185618,-0.3999999999999986
2020-01-31,97.91976,4.5,4.2695,0.023685547397672563,0.0,0.05924529238097587,4.31,1.15,11.1,170.54,113760.57,12722.87,5471.42,78308.77,-0.016297846502072555,0.06100308123972975,0.15056751697968587,-0.016297846502072555,-0.03765752723185478,-0.009598191523232158,0.1705065766202666,-0.03765752723185478,0.03658164608881975,0.153213194224892,0.09478069479160343,0.0,0.02194468518428372,0.15246068422596348,0.16509801353726233,0.0,-0.0016371274444122452,0.00023460410557185618,-0.20000000000000107
2020-02-29,97.59895,4.25,4.4987,0.023522734981299184,-0.25,0.053683101065698624,4.19,0.21,11.3,170.54,104171.57,12048.72,4924.48,75555.55,-0.08429106851345769,-0.037527366813608465,0.2651431170672278,-0.09921515211940224,-0.052987258378023316,-0.03959749678968305,0.20006123142821627,-0.08864941648456626,-0.09996308088211114,0.00783637148780536,0.3256693813861284,-0.09996308088211114,-0.03515851417408289,0.08873496416876914,0.2426414832581917,-0.03515851417408289,-0.0032762539450668093,0.00023460410557185618,0.20000000000000107
2020-03-31,97.60548,3.75,5.1987,0.08452942825737118,-0.5,0.15560050681307924,4.01,0.25,11.7,172.04,73019.76,8116.88,3372.66,57650.79,-0.29904329943380914,-0.368588825109598,0.511246692074052,-0.368588825109598,-0.3263284398674714,-0.38604903057546747,0.5626389569820796,-0.38604903057546747,-0.3151236272662291,-0.3610365399662393,0.614223285930496,-0.38358597950806195,-0.23697478213049872,-0.2476459732776386,0.47123215497966126,-0.26380161506814626,6.690645749762858e-05,0.00879559047730738,0.3999999999999986
2020-04-30,97.74638,3.75,5.427,0.06788900395465246,0.0,0.04391482486006115,3.3,0.07,12.4,172.04,80505.89,8410.76,3968.63,61335.14,0.10252197487365078,-0.29232167173564627,0.6960923838032523,-0.30385530450254195,0.0362060299031155,-0.33892588700505466,0.6543731136657288,-0.3638203034174361,0.17670622001624836,-0.2746617879819133,0.8540919873852046,-0.2746617879819133,0.06390805746113792,-0.21675260638112437,0.5311769475196351,-0.21675260638112437,0.0014435664882750388,0.00879559047730738,0.7000000000000011
2020-05-31,91.27259,3.0,5.4263,0.07577074211848851,-0.75,-0.00012898470609901125,2.4,-0.31,12.7,172.04,87402.59,8779.31,4272.4,66370.28,0.08566702386620406,-0.16097463060218842,0.7868173762146966,-0.24421866025902994,0.043818870113996766,-0.27134915576094387,0.7328004205708867,-0.3359436279237228,0.07654278680552218,-0.13241601143674053,0.9003686933054581,-0.21914237985751417,0.0820922557607271,-0.12156975893895294,0.620749422709689,-0.15245406102024084,-0.06623048342046023,0.00879559047730738,0.29999999999999893
2020-06-30,82.96008,2.25,5.476,0.08905006326177428,-0.75,0.00915909551628169,1.88,-0.38,13.1,168.09,95055.82,9926.25,4703.23,70159.54,0.0875629658114252,0.3017821477364486,0.03198299302588313,-0.17804020464637826,0.1306412462938431,0.22291446959915628,0.18173656999269427,-0.24919047586630994,0.10084027712760979,0.39451649439907954,0.18099018028000022,-0.14040048104514014,0.05709272282714495,0.21697447684585058,0.04476808016587819,-0.10406535564279717,-0.09107345370609066,-0.022959776796093845,0.40000000000000036
2020-07-31,85.48797,2.25,5.2033,0.0504377682348819,0.0,-0.04979912344777215,2.13,0.26,13.6,168.09,102912.24,10850.73,5061.51,76523.66,0.08265059414562925,0.27831938756282315,0.008581939116744007,-0.11010473919658148,0.09313486966377016,0.29010101346370587,0.1508437675545456,-0.17926392869380137,0.07617743550708789,0.27537966502294253,0.04896442125302751,-0.07491839412803258,0.09070926063654361,0.24763161867731953,0.06048637919759688,-0.022795786474490654,0.030471161551435255,-0.022959776796093845,0.5
2020-08-31,89.37903,2.0,5.4713,0.053745538652862766,-0.25,0.051505775181135194,2.31,0.36,14.1,168.09,99369.15,9993.37,4986.61,71966.61,-0.03442826625870754,0.1369131052066077,0.2392214524282891,-0.14074229017788353,-0.0790140386867979,0.1382864940411037,0.3872913979280278,-0.24411360038363983,-0.01479795555081398,0.16716833629809935,0.21098330925419778,-0.08860771061260153,-0.059550863092538986,0.08431981905153929,0.27318090172474546,-0.08098914080760056,0.0455158778480762,-0.022959776796093845,0.5
2020-09-30,91.74207,2.0,5.6407,0.04964121043484772,0.0,0.030961563065450504,2.44,0.24,14.8,153.17,94603.38,9344.67,4789.32,68569.31,-0.047960257283070185,-0.004759729598882045,0.24879617700274828,-0.18195251101341392,-0.06491303734375897,-0.058590102002266664,0.33109885470846717,-0.2931804824695762,-0.03956395226416343,0.018304441841032748,0.21112055899205487,-0.12466599164385117,-0.04720661428959905,-0.02266591257582351,0.2889680737321388,-0.12437253196544917,0.026438416259384256,-0.08876197275269215,0.7000000000000011
2020-10-31,93.49745,2.0,5.7718,0.03754346912510507,0.0,0.02324179623096434,3.14,0.64,14.9,153.17,93952.4,9341.44,4652.51,69951.35,-0.006881149489584959,-0.08706291885202389,0.07251829452605606,-0.1875816180747102,-0.000345651585342166,-0.13909571061117543,0.14530313604115488,-0.2934247957563614,-0.028565641886530768,-0.08080592550444432,0.042985267508926485,-0.1496704694576545,0.02015537271703627,-0.0858859861120077,0.14861427790708723,-0.10672393398593794,0.0191338608339664,-0.08876197275269215,0.09999999999999964
2020-11-30,95.36272,2.0,5.3317,0.06500284764208182,0.0,-0.07625004331404417,3.92,0.86,14.6,153.17,108893.32,10923.15,5068.06,77283.13,0.15902648575235978,0.09584634667801839,0.3796217810429167,-0.05838557783651277,0.16932186044121678,0.09303968531136131,0.4190990319275309,-0.1737861676321958,0.0893173792211086,0.01633374176043456,0.2474985539434255,-0.07372126431529646,0.10481255901422926,0.07387481500101223,0.263872338592809,-0.013097383600840562,0.01994995585441095,-0.08876197275269215,-0.3000000000000007
2020-12-31,97.30806,2.0,5.1967,0.03340065047292558,0.0,-0.02532025432788787,4.31,0.89,14.3,165.31,119017.24,12276.5,5321.24,82845.94,0.09297099216003324,0.2580654095022821,0.28934105086321754,0.0,0.12389741054549286,0.31374355648728103,0.30425904677842586,-0.07142041324495696,0.049955998942395885,0.11106378358514357,0.20790080808585812,-0.02744808477506755,0.07197961573243727,0.20820728690430168,0.147855290878766,0.0,0.02039937619228982,0.07925834040608493,-0.29999999999999893
2021-01-31,97.51715,2.0,5.4759,0.06473261987496076,0.0,0.053726403294398484,4.52,1.35,14.2,165.31,115067.55,11477.96,5252.96,78922.76,-0.033185864501646956,0.2247430613800181,0.3383030248361684,-0.033185864501646956,-0.06504622653036296,0.22871420252123853,0.43056121244371237,-0.13182101139649627,-0.012831595643120752,0.12905936795407214,0.17847136104761147,-0.039927477693176505,-0.04735512687767207,0.12825213523398737,0.2773942594505613,-0.04735512687767207,0.002148742868781861,0.07925834040608493,-0.10000000000000142
2021-02-28,97.68045,2.0,5.5302,0.041530004378890074,0.0,0.009916178162493683,4.56,0.25,14.4,165.31,110035.17,10690.92,4975.12,74396.16,-0.04373413703515894,0.010485950837020974,0.2634961513361103,-0.07546864639106066,-0.06856967614454124,-0.021260350723005694,0.3814595447687357,-0.19135176348053395,-0.052892083701379766,-0.018338377998681987,0.17958203050863367,-0.09070771390242394,-0.05735481121035291,-0.03735575927113721,0.24927161279694135,-0.10199389372611378,0.0016745772410287074,0.07925834040608493,0.20000000000000107
2021-03-31,97.80489,2.75,5.6973,0.06576060767003652,0.75,0.030215905392210196,5.2,0.86,14.6,171.65,116633.72,11371.36,5090.55,80913.07,0.059967644890265515,-0.020026678487923277,0.1977012996415485,-0.020026678487923277,0.0636465336940133,-0.07372948315888073,0.26098033403084314,-0.13988410624829328,0.023201450417276392,-0.04335267719554081,0.13185938758028276,-0.06961081401171909,0.0875973975000861,-0.02333089587733561,0.28044008391354197,-0.02333089587733561,0.0012739499050220537,0.03835218680055652,0.1999999999999993
2021-04-30,98.71949,2.75,5.4036,0.02837116745449423,0.0,-0.05155073455847514,6.1,0.93,14.9,171.65,118893.84,11461.3,5129.04,80122.1,0.0193779294701395,0.0332525546950464,0.1810232996658957,-0.001036824581043927,0.007909344176949773,-0.0014514774402419883,0.22994260583314632,-0.13308115361254635,0.007561069039691226,-0.023590508970180668,0.13920798210331592,-0.06257607714267965,-0.00977555294836796,0.01519637681196162,0.25595476204139006,-0.032878376417721844,0.009351270677774748,0.03835218680055652,0.3000000000000007
2021-05-31,95.32458,3.5,5.2322,0.03133501462971917,0.75,-0.031719594344511104,6.76,0.31,14.8,171.65,126215.73,12248.19,5463.02,83618.99,0.06158342602106215,0.14704898442925107,0.08284249737495152,0.0,0.06865626063361052,0.14566286156850872,0.11680684499003433,-0.07356174734678034,0.06511549919673087,0.09806798629982816,0.10309142976430402,-0.00153525044686742,0.04364451256270119,0.1239691672258354,0.1689204012105282,0.0,-0.03438946048039748,0.03835218680055652,-0.09999999999999964
2021-06-30,96.34302,4.25,5.0022,0.03307456855382927,0.75,-0.04395856427506584,8.06,0.83,14.7,173.15,126801.66,12193.03,5497.85,80452.18,0.004642289831861657,0.08717839060607857,0.10237906040959968,0.0,-0.0045035225612927166,0.07225784778601674,0.13562168703256278,-0.07773398291924871,0.006375594451420552,0.08001100077594758,0.11631246012520743,0.0,-0.03787189967255056,-0.005696113124863733,0.1434436025911215,-0.03787189967255056,0.010683918040866214,0.008738712496358936,-0.10000000000000142
2021-07-31,97.01772,4.25,5.1216,0.0451873895035212,0.0,0.023869497421134644,8.35,0.53,14.2,173.15,121800.79,11713.83,5210.6,78147.84,-0.039438521546169114,0.024449963093125637,0.17544711347035064,-0.039438521546169114,-0.039301141717850374,0.02203327720241166,0.19088231399773722,-0.11398009035809664,-0.052247696826941414,0.015901611217693734,0.20327905190002543,-0.052247696826941414,-0.028642356241931455,-0.024640642219812103,0.15463182943510204,-0.0654295154725022,0.0070031020410197264,0.008738712496358936,-0.5
2021-08-31,96.77124,5.25,5.1433,0.04779439974765489,1.0,0.004236957200874691,8.99,0.96,13.7,173.15,118781.03,11445.27,5007.44,79946.19,-0.02479261423509649,-0.05890470229027711,0.07776932698874411,-0.0632533517305689,-0.022926745564857853,-0.06555417575984701,0.060306057642315995,-0.134293643391855,-0.038989751660077676,-0.08339343440075286,0.10649392487997796,-0.08920032376292564,0.02301215235123588,-0.043923037099587114,0.11366829391500784,-0.043923037099587114,-0.002540566816041312,0.008738712496358936,-0.5
2021-09-30,96.43007,6.25,5.4394,0.02879166804157971,1.0,0.0575700425796668,9.68,0.87,13.2,171.94,110979.1,10364.93,4709.56,78295.96,-0.06568329976596421,-0.12478196263361219,0.07176822622797763,-0.12478196263361219,-0.09439183173485644,-0.14992991897830155,0.12969474559295338,-0.2160092521366066,-0.05948748262585257,-0.14338150367871072,0.03600957048360686,-0.14338150367871072,-0.020641759163257167,-0.026801262563674322,0.09631055811417528,-0.06365814750931575,-0.0035255309325374906,-0.006988160554432632,-0.5
2021-10-31,97.01608,7.75,5.643,0.0400766456556736,1.5,0.037430598963120953,10.25,1.16,12.7,171.94,103500.71,9779.05,4251.43,74371.37,-0.06738557079666352,-0.15024598773127817,0.08353569103684746,-0.18375902965308177,-0.05652522496533996,-0.16517057187956463,0.12385472350740023,-0.26032450553033004,-0.09727660333449406,-0.18408052815414733,0.10242589220302603,-0.2267104413543476,-0.050125063924115754,-0.048324688180760966,0.127467499031277,-0.11059234272023621,0.006077046298939681,-0.006988160554432632,-0.5
2021-11-30,96.95313,7.75,5.6199,0.03296751884080453,0.0,-0.004093567251461927,10.67,1.25,12.1,171.94,101915.45,9573.13,3932.7,75885.32,-0.015316416669992061,-0.14198883441236365,0.10247846067279075,-0.19626091645803379,-0.021057260163308333,-0.1635732490365016,0.1270418499788003,-0.2759000448538016,-0.07497006889446622,-0.2146286325946991,0.06580744031219385,-0.28468401284138356,0.020356623792193274,-0.050795041014462305,0.12261974529350995,-0.09248700564309609,-0.0006488615083189986,-0.006988160554432632,-0.5999999999999996
2021-12-31,97.47791,9.25,5.5805,0.028731393616244997,1.5,-0.007010800903930803,10.74,0.95,11.6,172.2,104822.44,9205.71,3932.12,76305.03,0.028523545743064593,-0.055475850858404896,0.16632316586258483,-0.17333542794313572,-0.038380341643746596,-0.11184060094954829,0.06143781359928794,-0.3036912485165343,-0.00014748137411957352,-0.16507699233049378,0.17623885732015707,-0.2847895086260993,0.0055308457551472845,-0.02542825964455897,0.12872491817802206,-0.08746769125051623,0.005412718496040192,0.0015121554030474993,-0.5
2022-01-31,99.05295,9.25,5.3574,0.033795365695460725,0.0,-0.03997849655048824,10.06,0.73,11.1,172.2,112143.51,10781.53,4020.76,78324.28,0.0698425833247156,0.08350474117520545,0.1475212557643864,-0.11559903868766397,0.17117854027554658,0.10251302529386819,0.40291343267160873,-0.1844981328565063,0.022542547022980086,-0.05425703822008121,0.17675953866744748,-0.26866684249297457,0.026462868830534392,0.0531509638722536,0.03728912744756732,-0.06331946846045389,0.0161579172142694,0.0015121554030474993,-0.5
2022-02-28,99.36759,10.75,5.1394,0.03515561625312987,1.5,-0.04069138014708629,10.38,0.54,11.2,172.2,113141.94,10639.97,3919.84,78061.42,0.008903145621177888,0.11015493725436132,0.10775748730589631,-0.10772508814159054,-0.013129861902717033,0.11144108562194388,0.3962880236189861,-0.19520555975350828,-0.02509973238890162,-0.0032700180537543755,0.08254985168885004,-0.28702310903353134,-0.0033560474478667723,0.02867616556140229,0.0530338425695991,-0.06646301276779365,0.0031764828811258194,0.0015121554030474993,0.09999999999999964
2022-03-31,97.41759,11.75,4.7378,0.03893537016715778,1.0,-0.07814141728606461,10.54,1.01,11.2,174.5,119999.23,11441.15,4144.68,85040.32,0.06060785240203592,0.14478569665044994,0.11377409218387276,-0.0536462219816366,0.07529908448989997,0.24283189455240284,0.3193184483094101,-0.134605275200386,0.057359484060574006,0.05405735328525085,0.14339824454783895,-0.24612712242058254,0.08940267804505742,0.11447856058768346,0.16404126619268958,0.0,-0.01962410480117316,0.013356562137049943,0.0
2022-04-30,98.48287,11.75,4.9191,0.060590006404130516,0.0,0.038266706066106604,11.3,1.62,11.1,174.5,107876.16,10072.71,3556.75,83185.41,-0.10102623158498591,-0.0380525810187321,0.2859490226685631,-0.1492527779210462,-0.11960685770224155,-0.06574391575221716,0.3380690920400941,-0.23811241890576396,-0.14185172317283845,-0.11540355554671256,0.34674386747819336,-0.3530652891584892,-0.021812123943089623,0.06206415175473046,0.20646326596240716,-0.021812123943089623,0.010935191478253614,0.013356562137049943,-0.09999999999999964
2022-05-31,99.54331,12.75,4.7289,0.0441063931604191,1.0,-0.03866560956272491,12.13,1.06,10.5,174.5,111350.51,10702.03,3449.17,82865.39,0.03220683791488299,-0.015833474306698347,0.298942287201326,-0.1218529000330123,0.06247772446541222,0.005832723212565671,0.3776440351385233,-0.19051141654053894,-0.030246713994517394,-0.1200737785215723,0.345877519069264,-0.3726329383304383,-0.0038470688549832044,0.06154089946096297,0.206818716186437,-0.025575280055390337,0.010767760931418735,0.013356562137049943,-0.5999999999999996
2022-06-30,99.44726,13.25,5.238,0.036687509044793634,0.5,0.10765717185814894,11.73,0.47,9.8,175.7,98541.95,9328.54,2956.21,78786.86,-0.11502919923761457,-0.17881181404247348,0.2815158416423812,-0.2228654577550484,-0.12833920293626533,-0.18465014443478134,0.3732081153980242,-0.29440053612773265,-0.14292134049640925,-0.28674590076917883,0.22428728725566624,-0.4622970797675455,-0.04921873896930917,-0.07353523599158618,0.07915117434981245,-0.07353523599158618,-0.0009649066320981392,0.006876790830945501,-0.6999999999999993
2022-07-31,99.65249,13.25,5.1884,0.04576785436019635,0.0,-0.009469263077510615,11.89,0.67,9.3,175.7,103164.69,9664.8,3227.57,81253.39,0.04691139154441348,-0.0436748026626087,0.31022388520759536,-0.18640899496110697,0.036046369528350386,-0.04049654958794602,0.3581405666532222,-0.26896623711398693,0.09179320819562897,-0.0925507837210936,0.40664538220229407,-0.4129396036632502,0.031306362507656615,-0.023225467062072624,0.13984737504441458,-0.044530994238968113,0.0020637069337052782,0.006876790830945501,-0.5
2022-08-31,99.53078,13.75,5.179,0.04487614113853054,0.5,-0.0018117338678589334,10.07,-0.68,9.1,175.7,109522.88,10630.55,3442.44,82251.05,0.06163145549121518,-0.016413306054907095,0.3395597801702934,-0.13626619714599952,0.09992446817316458,-0.0066791066741545,0.4079395334344298,-0.19591807714097487,0.06657330437449849,-0.0019511940553814666,0.4463518100020249,-0.37385705321171003,0.012278380015898538,-0.00741371035603644,0.14579610234202406,-0.032799382692821566,-0.0012213442935545826,0.006876790830945501,-0.20000000000000107
2022-09-30,101.43252,13.75,5.4066,0.041635009904989646,0.0,0.04394670785865995,8.73,-0.36,8.9,177.7,110036.79,10959.09,3401.94,78488.14,0.004692261562150302,0.11664920371476306,0.10238366104363368,-0.13221333222293785,0.030905268306907985,0.17479155366220223,0.1331952878928084,-0.1710677095742822,-0.011764910935266881,0.15077751580571075,0.18706792116552148,-0.3812235692134198,-0.04574908162266622,-0.0037914951807953567,0.13904525804242987,-0.07704792267950078,0.019107054119338773,0.01138303927148554,-0.1999999999999993
2022-10-31,101.09886,13.75,5.257,0.05764199321847003,0.0,-0.027669884955424884,7.17,-0.29,8.7,177.7,116037.08,11714.45,3615.56,83670.05,0.054529853151841445,0.12477515320406618,0.10748292977528222,-0.08489305266192892,0.06892543085237923,0.21207371078553106,0.11975076638567135,-0.11393319430923998,0.06279358248528788,0.1202111805475945,0.15303680091155653,-0.3423683803668708,0.06602156708007101,0.029742266753424174,0.1936398428601941,-0.016113180194994636,-0.003289477575830646,0.01138303927148554,-0.20000000000000107
2022-11-30,101.15209,13.75,5.2941,0.0647575783502493,0.0,0.007057256990679273,6.47,0.59,8.3,177.7,112486.01,10252.01,3098.79,80766.48,-0.03060289004170047,0.027054894831107346,0.14816961379349836,-0.11289796994771206,-0.1248406882098605,-0.03560869381170295,0.355661762430963,-0.22455038413158723,-0.14292944937990237,-0.0998274479729494,0.36079099469455495,-0.43636330565584736,-0.034702620591239075,-0.0180492528666808,0.21335446653301973,-0.05025663120740853,0.0005265143444743714,0.01138303927148554,-0.3999999999999986
2022-12-31,101.43094,13.75,5.2177,0.043191004463253725,0.0,-0.014431159214975287,5.9,0.41,8.1,179.58,109734.6,10253.49,2934.98,78679.4,-0.024460019517093645,-0.0027462633179320406,0.164467132316425,-0.13459650291644443,0.00014436193487910032,-0.06438490787100026,0.34028637086301045,-0.2244384387246392,-0.052862568938198407,-0.13726285589986886,0.35724040688141256,-0.4661585892667134,-0.02584091816307954,0.0024368012797857386,0.19319734960406929,-0.0747988718763054,0.002756739875567682,0.010579628587507273,-0.20000000000000107
2023-01-31,100.7113,13.75,5.0993,0.04984148630483055,0.0,-0.02269199072388206,5.79,0.62,7.9,179.58,113430.54,10403.47,3021.99,78411.71,0.03368071692975594,-0.0224629920022118,0.12288581869463043,-0.10544909270115244,0.014627214733714977,-0.11191135734072033,0.2656400261118589,-0.21309413322864923,0.02964585789340979,-0.16417097213156473,0.2990047495649697,-0.450332402666497,-0.0034022882736776117,-0.06284614387107446,0.055887971593688704,-0.07794667282531387,-0.0070948765731640995,0.010579628587507273,-0.1999999999999993
2023-02-28,100.58566,13.75,5.2078,0.04652126262258436,0.0,0.02127743023552231,5.77,0.53,8.4,179.58,104931.93,9824.32,2726.56,73453.93,-0.07492347299060731,-0.06715572896576205,0.1882645768025086,-0.1724719534428809,-0.05566892584877925,-0.04171767292462658,0.12858011898585345,-0.256900337575913,-0.09776008524184387,-0.12012107951813455,0.22385576523577136,-0.5040679538364998,-0.06322754598771041,-0.09053941684718714,0.10469301325266502,-0.13624584197237277,-0.0012475263451071639,0.010579628587507273,0.5
2023-03-31,100.10937,13.75,5.0804,0.02900037236512596,0.0,-0.024463305042436323,5.6,0.84,8.6,180.35,101882.2,9697.2,2564.34,74827.05,-0.02906388932329751,-0.07155810473633661,0.18886427452669832,-0.1965231369999415,-0.01293931793752634,-0.054253722391107706,0.12269702927583802,-0.26651554036728675,-0.05949621501085611,-0.1262836544030964,0.22646283259248867,-0.5335740334858172,0.018693621975025776,-0.048962625541119964,0.14682212687907717,-0.12009914826284762,-0.004735168015003399,0.0042877826038534295,0.1999999999999993
2023-04-30,103.08344,13.75,5.0007,0.03351800716899411,0.0,-0.01568774112274618,4.65,0.71,8.8,180.35,104431.63,10460.72,2587.1,79882.48,0.025023311235917722,-0.07933410173309574,0.1733083169135014,-0.17641748538623236,0.07873613001691204,0.005502971604666618,0.23788621730632503,-0.20876381258826104,0.008875578121465777,-0.1439084841445537,0.1871362635200134,-0.5294342333821404,0.06756153022202516,0.018757019837980726,0.22893201031141056,-0.06065170027582223,0.02970820813276509,0.0042877826038534295,0.20000000000000107
2023-05-31,103.08526,13.75,5.0959,0.02807950500587314,0.0,0.019037334773131853,4.18,0.61,8.5,180.35,108335.07,11088.63,2904.19,83118.81,0.03737794765819524,0.032431882268819656,0.12241388815763275,-0.1456336612627942,0.06002550493656278,0.1286918585713821,0.16779952696948583,-0.16126946091479066,0.12256580727455457,0.06514802535062492,0.31858044591488693,-0.47175896032085274,0.04051363953647913,0.13157743908324582,0.08480299538762101,-0.02259528186159232,1.765560016253609e-05,0.0042877826038534295,-0.3000000000000007
2023-06-30,103.96006,13.75,4.8192,0.028628312944234884,0.0,-0.05429855373928061,3.94,0.23,8.3,182.77,118087.0,12223.63,3180.89,91089.66,0.09001637235292304,0.15905428033552482,0.11956202397774976,-0.06872670278922222,0.10235709911864666,0.26053190611722954,0.07348471321573176,-0.07541943599180989,0.0952761355145495,0.24043223597494867,0.20559791199078858,-0.4214301954400357,0.09589706589880209,0.21733597676241412,0.09593555011837804,0.0,0.008486179304393104,0.013418353202107047,-0.1999999999999993
2023-07-31,102.40467,13.75,4.7415,0.028310308642657312,0.0,-0.01612300796812749,3.16,-0.08,8.0,182.77,121942.98,12378.19,3251.57,90249.67,0.03265372140879186,0.1676824349098065,0.11030499346209434,-0.03831716398665452,0.012644361781238622,0.18330191420858233,0.15546904407805934,-0.0637287048445887,0.022220196234387313,0.2568397046886477,0.179728340024048,-0.4085742608474222,-0.009221573557306129,0.12978052258768136,0.1821584129169897,-0.009221573557306129,-0.014961418837195817,0.013418353202107047,-0.3000000000000007
2023-08-31,102.4398,13.25,4.9219,0.03210471835070889,-0.5,0.03804703153010647,3.99,0.12,7.9,182.77,115741.81,11574.73,2912.89,85111.33,-0.050853029834107666,0.06836881168766484,0.24538964810689615,-0.08722164993739046,-0.06490932842362263,0.04383769681195959,0.28996899105840845,-0.12450144583544176,-0.10415891400154398,0.00299567177078619,0.3495230714663024,-0.4701765235501151,-0.05693472341782524,0.023971950512766016,0.2708653867013557,-0.06563126923516893,0.00034305076125940026,0.013418353202107047,-0.09999999999999964
2023-09-30,102.89895,12.75,5.0076,0.031391037712907736,-0.5,0.017411975050285466,4.61,0.23,7.8,184.19,116565.17,11366.16,2795.65,85443.1,0.007113764680196422,-0.012887362707156624,0.1482283114597585,-0.08072835954986712,-0.018019426803044247,-0.0701485565253529,0.13530340475184535,-0.14027742794838105,-0.040248687729368404,-0.12111075830978113,0.2188997852436748,-0.4915012232054349,0.003898070914883034,-0.06198903366199848,0.11089904063619722,-0.06198903366199848,0.004482144635190588,0.007769327570170015,-0.10000000000000053
2023-10-31,102.48797,12.75,5.0575,0.03403580083064707,0.0,0.009964853422797404,5.19,0.26,7.7,184.19,113143.67,11043.08,2546.89,80531.63,-0.02935267884909365,-0.07215921736536202,0.10151074684403863,-0.10771144478707928,-0.028424727436530905,-0.10785987288933196,0.08530016722666144,-0.1647148077299816,-0.0889810956307121,-0.21671992299104748,0.11566962239517826,-0.5367480014914922,-0.057482347901703035,-0.10767950730456954,0.12221689386496706,-0.1159081063646521,-0.003994015488010261,0.007769327570170015,-0.09999999999999964
2023-11-30,102.50227,12.25,4.9355,0.03395258357003533,-0.5,-0.024122590212555584,4.82,0.24,7.6,184.19,127331.12,12851.27,2962.78,88965.89,0.12539322791986507,0.10013071335241785,0.2802360740150572,0.0,0.1637396450990123,0.11028680582614037,0.3743575204852957,-0.027945506791228536,0.16329327140159178,0.017127320290158732,0.4635656004672518,-0.46110206717171254,0.10473226482563436,0.045288447495768214,0.2837205352385,-0.02331516003023837,0.00013952857101173777,0.007769327570170015,-0.10000000000000053
2023-12-31,102.83037,11.75,4.8413,0.029342535417238615,-0.5,-0.019086212136561587,4.68,0.28,7.5,184.43,134185.24,13803.59,3139.98,94956.92,0.05382910320744849,0.1511606768985967,0.2682794381748391,0.0,0.07410318202014277,0.2144462157843987,0.33308801780557784,0.0,0.05980869318680426,0.12316634771877744,0.4392944694534704,-0.4288712860481825,0.06734075273118711,0.11134684954080543,0.2942533337469527,0.0,0.0032009047214272,0.001303002334545944,-0.09999999999999964
2024-01-31,103.58799,11.75,4.9535,0.023283882944730556,0.0,0.023175593332369404,4.62,0.56,7.4,184.43,127752.28,13167.85,2878.28,90840.84,-0.04794089126345036,0.12911557491461956,0.30173920061376486,-0.04794089126345036,-0.046056134672212035,0.19240737185640233,0.36465662234787194,-0.046056134672212035,-0.0833444799011458,0.13011555269367747,0.42902696712703725,-0.47647171166910707,-0.04334681453442257,0.1280144211659442,0.2667481076521819,-0.04334681453442257,0.007367667742516071,0.001303002334545944,-0.09999999999999964
